gene_id;C1A;C1B;C1C;T2A;T2B;T2C;T3A;T3B;T3C;H4A;H4B;H4C;H5A;H5B;H5C;P6A;P6B;P6C;P7A;P7B;P7C;gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;gene_description;tf_family
D9Q99_RS18505;124.9679307;128.0238845;118.4623484;158.779092;173.0498183;169.6150014;157.7259578;149.9526151;167.5322038;126.5872472;162.1465317;118.5907637;119.2457657;128.8008043;124.8078313;179.7670813;229.4039182;743.1982427;320.3645684;138.3438889;125.3920148;fhuD;NZ_CP033020.1;3823684;3824574;-;891;protein_coding;Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD&&sp|P07822|FHUD_ECOLI Iron(3+)-hydroxamate-binding protein FhuD OS=Escherichia coli (strain K12) OX=83333 GN=fhuD PE=1 SV=3 && PF01497:Periplasmic binding protein;Peripla_BP_2
D9Q99_RS07130;196.0567065;187.2439669;175.1020676;214.8767572;203.0112729;198.6210597;199.8124494;180.710079;183.0953522;183.8575841;181.4792331;172.1029567;200.1218028;188.9852813;171.54538;177.83114;182.4802432;121.6123967;177.895461;177.0431681;190.4989494;yfcD;NZ_CP033020.1;1480922;1481464;+;543;protein_coding;NUDIX hydrolase YfcD&&sp|P65558|YFCD_ECO57 Uncharacterized Nudix hydrolase YfcD OS=Escherichia coli O157:H7 OX=83334 GN=yfcD PE=3 SV=1 && PF00293:NUDIX domain;NUDIX
D9Q99_RS08885;233.7972154;214.4159419;241.7775385;51.17459613;132.9201622;129.0086548;145.8094805;150.1149115;130.8168108;140.1929433;122.0015725;142.8358471;142.5177504;154.5740858;166.0824719;186.6044394;147.8974967;707.9832801;218.1911237;148.3077147;156.8414587;yodD;NZ_CP033020.1;1891080;1891307;-;228;protein_coding;peroxide/acid resistance protein YodD&&sp|P64520|YODD_ECOL6 Uncharacterized protein YodD OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=yodD PE=4 SV=1 && PF10733:Protein of unknown function (DUF2525);-
D9Q99_RS19625;171.7633452;157.2183841;170.9462183;30.96551995;169.8267512;171.9170902;182.0184127;178.3343745;184.5254681;181.6685084;172.1382973;181.8773816;161.2963447;167.047789;171.987686;172.5436578;210.7424594;445.2737923;231.0676967;179.2024092;171.4349933;yjiR;NZ_CP033020.1;4070600;4072012;+;1413;protein_coding;PLP-dependent aminotransferase family protein&&sp|P39389|YJIR_ECOLI Uncharacterized HTH-type transcriptional regulator YjiR OS=Escherichia coli (strain K12) OX=83333 GN=yjiR PE=3 SV=1 && PF00155:Aminotransferase class I and II|PF00392:Bacterial regulatory proteins, gntR family;Aminotran_1_2
D9Q99_RS07060;168.9807216;190.5469762;180.4563984;241.5880474;174.6898928;148.6497017;153.2747958;151.8638723;131.1521516;150.0251286;183.4404202;133.9205128;150.8260331;144.7483474;157.8151065;150.9805677;185.1266258;465.1446201;308.1629594;146.3398709;145.8439102;cvpA;NZ_CP033020.1;1469335;1469823;+;489;protein_coding;colicin V production protein&&sp|P08550|CVPA_ECOLI Colicin V production protein OS=Escherichia coli (strain K12) OX=83333 GN=cvpA PE=1 SV=1 && PF02674:Colicin V production protein;-
D9Q99_RS13160;128.0902923;164.3341647;170.1397493;266.2297441;158.4727154;168.5986124;165.1034623;176.1068483;166.7015027;173.219307;197.3762366;158.7311406;191.9175908;174.3262499;156.3940497;177.6604358;181.1608897;310.572752;242.7708296;173.7099959;160.8781818;ycfL;NZ_CP033020.1;2742633;2743010;-;378;protein_coding;YcfL family protein&&sp|P75946|YCFL_ECOLI Uncharacterized protein YcfL OS=Escherichia coli (strain K12) OX=83333 GN=ycfL PE=4 SV=1 && PF07233:Protein of unknown function (DUF1425);-
D9Q99_RS03180;206.5255557;169.7927547;207.4894449;204.8531464;164.3636414;155.4130958;153.7520351;158.9001213;163.7438954;148.4756229;176.7939766;149.5156266;146.0566383;147.2832506;146.6756661;195.1025543;248.0585991;355.0297387;262.5912749;145.4636667;156.2769209;uxaA;NZ_CP033020.1;652556;654043;+;1488;protein_coding;altronate dehydratase&&sp|P42604|UXAA_ECOLI Altronate dehydratase OS=Escherichia coli (strain K12) OX=83333 GN=uxaA PE=1 SV=3 && PF08666:SAF domain|PF04295:D-galactarate dehydratase / Altronate hydrolase, C terminus;-
D9Q99_RS16355;164.5689562;148.5254523;168.0054092;165.4149808;208.1128957;202.4808896;177.0284399;212.591836;186.8993611;180.3465476;195.9465572;192.6596086;190.6434492;187.8129849;181.6535215;174.2309451;190.864717;205.5047658;188.3846498;165.0519033;175.2070983;lpxH;NZ_CP033020.1;3387810;3388532;+;723;protein_coding;UDP-2%2C3-diacylglucosamine diphosphatase&&sp|C4ZUX2|LPXH_ECOBW UDP-2,3-diacylglucosamine hydrolase OS=Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496 GN=lpxH PE=3 SV=1 && PF12850:Calcineurin-like phosphoesterase superfamily domain;-
D9Q99_RS18520;132.4939415;128.5100406;134.6461674;147.8612739;149.7514727;148.0401295;145.8659533;137.8635268;148.1493023;134.0338529;167.5709869;135.5195061;134.7397761;124.94745;124.4799592;157.8787438;234.7295508;715.6381827;389.818429;132.5361168;136.1232646;mrcB;NZ_CP033020.1;3827885;3830419;-;2535;protein_coding;bifunctional glycosyl transferase/transpeptidase&&sp|P02919|PBPB_ECOLI Penicillin-binding protein 1B OS=Escherichia coli (strain K12) OX=83333 GN=mrcB PE=1 SV=2 && PF14812:Transmembrane domain of transglycosylase PBP1 at N-terminal|PF00912:Transglycosylase|PF00905:Penicillin binding protein transpeptidase domain|PF14814:Bifunctional transglycosylase second domain;-
D9Q99_RS09645;162.8387041;176.588891;162.5546659;187.9682281;178.4227458;194.4825433;202.3998733;183.9093059;188.8788767;205.1349134;178.8192398;219.0308892;208.142203;207.1312733;211.0934632;188.4338947;148.0725233;116.9657692;127.7534287;215.2982299;197.2617043;yeaV;NZ_CP033020.1;2031230;2032711;-;1482;protein_coding;BCCT family transporter YeaV&&sp|P0ABD2|YEAV_ECO57 Uncharacterized transporter YeaV OS=Escherichia coli O157:H7 OX=83334 GN=yeaV PE=3 SV=1 && PF02028:BCCT, betaine/carnitine/choline family transporter;-
D9Q99_RS16390;172.521865;181.4602902;177.6462473;163.9049207;206.0895467;197.8641116;180.3265612;207.5402594;190.8398803;201.9625365;193.862255;206.3223888;215.7633515;199.4135601;192.0349855;182.1405685;160.3273874;96.08344515;150.415695;182.5515226;202.0330655;allD;NZ_CP033020.1;3395331;3396380;+;1050;protein_coding;ureidoglycolate dehydrogenase&&sp|P58408|ALLD_ECO57 Ureidoglycolate dehydrogenase (NAD(+)) OS=Escherichia coli O157:H7 OX=83334 GN=allD PE=3 SV=1 && PF02615:Malate/L-lactate dehydrogenase;-
D9Q99_RS16980;195.0221442;188.5377631;196.4017619;186.2234879;190.8443157;191.3942545;175.3578055;161.9681773;187.8132591;168.3362083;150.3323541;189.391702;183.7529611;178.0298942;191.0085018;173.4447644;139.8065202;253.9030947;219.3903311;173.7135219;166.1921714;tsx;NZ_CP033020.1;3522984;3523868;+;885;protein_coding;nucleoside-specific channel-forming protein Tsx&&sp|P0A928|TSX_ECO57 Nucleoside-specific channel-forming protein Tsx OS=Escherichia coli O157:H7 OX=83334 GN=tsx PE=3 SV=1 && PF03502:Nucleoside-specific channel-forming protein, Tsx;-
D9Q99_RS17020;196.3421706;191.9870743;193.5667745;183.7134222;198.965934;194.8955149;179.2892272;186.6221017;176.1534229;176.9038824;196.8905056;175.6292687;168.5098203;168.9310376;168.8277323;153.9519833;180.2029057;230.5512609;200.04873;163.6120145;174.5841286;malZ;NZ_CP033020.1;3530664;3532481;-;1818;protein_coding;maltodextrin glucosidase&&sp|P21517|MALZ_ECOLI Maltodextrin glucosidase OS=Escherichia coli (strain K12) OX=83333 GN=malZ PE=1 SV=5 && PF00128:Alpha amylase, catalytic domain|PF02903:Alpha amylase, N-terminal ig-like domain;-
Novel00067;158.1230208;172.5026827;174.4963461;205.6605391;184.9323996;196.4586598;194.4386012;195.1903288;194.1651345;190.9463637;186.4914043;184.2715973;181.6817981;193.4950252;184.7463384;169.5911502;171.9102855;201.5381311;151.5362035;179.0367911;188.500886;-;NZ_CP033020.1;718043;718893;-;851;-;PF05728:Uncharacterised protein family (UPF0227);-
D9Q99_RS01425;205.5255357;196.5282715;188.102856;202.814657;200.7846485;173.1941873;193.4476254;195.2076837;204.173546;188.6112462;182.5584951;206.6719265;189.4597505;196.5307059;194.4099138;192.3509493;149.0561085;61.89424381;148.1552689;179.7085777;210.2961765;yhhY;NZ_CP033020.1;310486;310974;-;489;protein_coding;N-acetyltransferase&&sp|P46854|AAAT_ECOLI L-amino acid N-acetyltransferase AaaT OS=Escherichia coli (strain K12) OX=83333 GN=aaaT PE=1 SV=1 && PF00583:Acetyltransferase (GNAT) family;Acetyltransf_1
D9Q99_RS16450;188.6770719;197.482221;191.7999825;164.4360184;175.4893644;182.0971555;165.370953;185.28417;181.0427349;173.9424236;157.2307087;165.4964254;182.9920117;189.6359659;170.3489241;198.8456476;169.111753;258.5132799;214.8578213;165.9966051;180.4927754;allR;NZ_CP033020.1;3409067;3409882;-;816;protein_coding;HTH-type transcriptional repressor AllR&&sp|P0ACN6|ALLR_ECO57 HTH-type transcriptional repressor AllR OS=Escherichia coli O157:H7 OX=83334 GN=allR PE=3 SV=1 && PF01614:Bacterial transcriptional regulator|PF09339:IclR helix-turn-helix domain;IclR
D9Q99_RS06545;126.4043437;86.76904883;131.268206;179.3757826;114.4844922;95.98693889;86.84577211;91.13271599;101.0785939;101.6425459;103.3540186;94.59930351;84.42719535;93.6133988;91.8250245;299.891881;262.3709437;1041.556594;443.5700635;126.7692006;102.1776423;amiA;NZ_CP033020.1;1362330;1363199;-;870;protein_coding;N-acetylmuramoyl-L-alanine amidase AmiA&&sp|P36548|AMIA_ECOLI N-acetylmuramoyl-L-alanine amidase AmiA OS=Escherichia coli (strain K12) OX=83333 GN=amiA PE=1 SV=1 && PF01520:N-acetylmuramoyl-L-alanine amidase;-
D9Q99_RS03845;120.9778946;120.7955561;115.4276086;170.688935;200.93121;208.9667808;178.7443891;158.1493037;178.9506664;177.1534819;179.8048982;133.9000894;162.9795466;185.9889345;166.119817;151.2426171;182.6839009;558.7297516;217.0157325;145.8533988;142.7109219;fecD;NZ_CP033020.1;792831;793787;-;957;protein_coding;Fe(3+) dicitrate ABC transporter permease subunit FecD&&sp|P15029|FECD_ECOLI Fe(3+) dicitrate transport system permease protein FecD OS=Escherichia coli (strain K12) OX=83333 GN=fecD PE=1 SV=2 && PF01032:FecCD transport family;-
D9Q99_RS13025;172.0551145;187.3405883;179.0182842;213.4355107;164.7393519;159.8834483;162.5781096;166.2195793;167.2255508;171.7201627;194.7883344;168.838131;156.1865922;168.010566;153.7135979;188.2107904;185.3451305;335.5463994;211.6064099;177.7692334;171.9197359;mnmA;NZ_CP033020.1;2712745;2713851;+;1107;protein_coding;tRNA 2-thiouridine(34) synthase MnmA&&sp|A7ZKS3|MNMA_ECO24 tRNA-specific 2-thiouridylase MnmA OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=mnmA PE=3 SV=1 && PF03054:tRNA methyl transferase;-
D9Q99_RS16530;182.6969534;174.9567774;182.9768844;140.6890022;224.7153296;210.8996127;203.9116389;222.9648602;214.4713996;191.9732031;195.2925293;194.2551545;196.8158091;199.8198657;196.0803819;159.8273318;159.3034921;97.31924509;136.6648989;185.2155196;184.4932173;glsA;NZ_CP033020.1;3423731;3424663;-;933;protein_coding;glutaminase A&&sp|Q83SE1|GLSA1_SHIFL Glutaminase 1 OS=Shigella flexneri OX=623 GN=glsA1 PE=3 SV=1 && PF04960:Glutaminase;-
D9Q99_RS22850;270.1061239;275.1365819;283.3857661;112.5841115;162.3025138;171.4183965;165.4274834;187.8502196;165.0871303;275.1981302;123.3256205;190.0337791;182.9530192;188.6063635;227.0494553;188.7997858;96.47467474;86.8888571;86.42910531;202.112374;214.0841606;D9Q99_RS22850;NZ_CP033020.1;4369374;4369658;-;285;protein_coding;hypothetical protein&&sp|P32693|YJBL_ECOLI Uncharacterized protein YjbL OS=Escherichia coli (strain K12) OX=83333 GN=yjbL PE=4 SV=1 && -;-
D9Q99_RS04860;157.2489831;153.0508119;157.1170346;168.3609867;141.1471372;145.9012947;144.8913879;137.8236235;141.5955851;141.6925681;156.0066307;147.9290891;135.6496717;139.2012392;143.047365;156.9549855;202.1729001;668.0701287;312.0501294;148.3910467;154.575634;relA;NZ_CP033020.1;1006231;1008465;+;2235;protein_coding;GTP diphosphokinase&&sp|P0AG22|RELA_ECO57 GTP pyrophosphokinase OS=Escherichia coli O157:H7 OX=83334 GN=relA PE=3 SV=1 && PF13291:ACT domain|PF13328:HD domain|PF04607:Region found in RelA / SpoT proteins|PF02824:TGS domain;-
Novel00118;114.0308592;147.8644067;167.5651593;169.8225467;265.8403244;217.675444;201.8271951;232.2753288;238.8170295;168.7797489;135.8768708;224.2709957;194.6123241;180.53513;214.4931942;144.2763575;165.22753;106.7926212;175.3305984;175.0494052;211.7195823;-;NZ_CP033020.1;1596725;1596870;-;146;-;-;-
D9Q99_RS19510;224.2917916;223.6824793;215.7170977;194.4634653;176.1624572;190.4684474;183.0583693;182.2719351;185.1077515;171.7634795;200.2192438;168.4881134;167.4740328;183.6540012;174.5535808;146.428942;198.9431441;131.6524191;181.881281;179.4731532;172.0617939;tsr;NZ_CP033020.1;4045065;4046729;-;1665;protein_coding;methyl-accepting chemotaxis protein&&sp|P02942|MCP1_ECOLI Methyl-accepting chemotaxis protein I OS=Escherichia coli (strain K12) OX=83333 GN=tsr PE=1 SV=2 && PF02203:Tar ligand binding domain homologue|PF00015:Methyl-accepting chemotaxis protein (MCP) signalling domain|PF00672:HAMP domain;HAMP
D9Q99_RS04555;194.7106476;211.9754353;204.6309271;142.2903405;143.654636;148.5679148;175.3140774;167.0847154;163.5951625;182.7102531;136.3907918;195.4109505;205.9369368;172.5184929;225.3744443;216.0185108;147.8309012;238.6107729;164.5294374;202.827414;211.7240824;yqeG;NZ_CP033020.1;932803;934032;-;1230;protein_coding;amino acid permease&&sp|P63342|YQEG_ECO57 Inner membrane transport protein YqeG OS=Escherichia coli O157:H7 OX=83334 GN=yqeG PE=3 SV=1 && PF03222:Tryptophan/tyrosine permease family;-
D9Q99_RS01865;152.738582;149.0813402;149.9615441;178.2106537;196.283537;187.2227938;169.4282063;170.3529008;182.8730151;160.7690156;200.2435502;160.0369764;160.5902803;169.7918948;150.4045431;152.9016883;222.3700417;406.1325041;211.0408807;152.9704615;167.8671609;yheT;NZ_CP033020.1;410659;411681;-;1023;protein_coding;hydrolase&&sp|P45524|YHET_ECOLI Putative esterase YheT OS=Escherichia coli (strain K12) OX=83333 GN=yheT PE=3 SV=1 && PF00561:alpha/beta hydrolase fold;Abhydrolase_1
D9Q99_RS09365;117.385369;102.7940742;128.7461788;152.6194556;98.74595555;99.92798856;101.5788594;96.94235394;102.765758;107.4375587;127.0173827;111.248764;106.7267289;102.2086339;122.793539;143.8081174;202.2267066;1150.422652;441.4821671;125.6130419;108.5070171;pyk;NZ_CP033020.1;1975998;1977440;-;1443;protein_coding;pyruvate kinase&&sp|P21599|KPYK2_ECOLI Pyruvate kinase II OS=Escherichia coli (strain K12) OX=83333 GN=pykA PE=1 SV=3 && PF02887:Pyruvate kinase, alpha/beta domain|PF00224:Pyruvate kinase, barrel domain;PK
Novel00201;137.9871696;133.6739536;136.710485;123.2514921;173.6609497;153.0595988;154.4561668;167.1096276;160.0334426;163.4762128;136.6673363;162.3912753;166.6439363;146.2916977;155.5963031;146.0324954;191.5411071;708.6307863;228.3737455;144.775422;159.7565286;-;NZ_CP033020.1;3254947;3255443;-;497;-;-;-
D9Q99_RS01790;191.5346265;185.603608;181.0078211;170.8985694;216.5676393;200.7880524;188.8345647;186.3671725;193.7377202;192.8714875;180.4769208;186.7822094;178.5242153;178.6867583;175.357728;160.8961987;185.5748435;179.5604677;160.6438739;178.9949259;174.8306513;cysG;NZ_CP033020.1;395681;397054;-;1374;protein_coding;siroheme synthase CysG&&sp|B7L4P2|CYSG_ECO55 Siroheme synthase OS=Escherichia coli (strain 55989 / EAEC) OX=585055 GN=cysG PE=3 SV=1 && PF13241:Putative NAD(P)-binding|PF00590:Tetrapyrrole (Corrin/Porphyrin) Methylases|PF10414:Sirohaem synthase dimerisation region|PF14824:Sirohaem biosynthesis protein central;-
D9Q99_RS15545;215.9221955;205.0410642;201.31684;197.3413601;184.8455156;180.4823275;174.8592802;196.3894482;184.5346867;183.7780887;160.1654287;180.8588835;176.590557;182.3077311;177.3407186;163.8774219;158.3025149;189.3783836;166.4413252;182.6010026;185.9444563;phrB;NZ_CP033020.1;3209542;3210960;-;1419;protein_coding;deoxyribodipyrimidine photo-lyase&&sp|P00914|PHR_ECOLI Deoxyribodipyrimidine photo-lyase OS=Escherichia coli (strain K12) OX=83333 GN=phrB PE=1 SV=1 && PF03441:FAD binding domain of DNA photolyase|PF00875:DNA photolyase;-
D9Q99_RS08735;156.1018461;157.9972854;171.5638146;177.1876677;130.3970004;126.8164568;148.4726398;157.2393387;148.9605136;157.5966031;161.9276755;163.687589;161.6927561;150.5529877;176.6387168;180.6868392;169.1841628;571.0488457;230.3077593;183.1592813;166.9035499;shiA;NZ_CP033020.1;1852557;1853873;-;1317;protein_coding;shikimate transporter&&sp|P76350|SHIA_ECOLI Shikimate transporter OS=Escherichia coli (strain K12) OX=83333 GN=shiA PE=3 SV=1 && PF07690:Major Facilitator Superfamily|PF00083:Sugar (and other) transporter;Sugar_tr
D9Q99_RS06430;176.6364554;170.5453855;164.9717646;168.6672913;254.9896989;240.3440621;204.0521172;179.9636358;207.6624434;188.7052726;189.2269287;154.1156966;185.0633912;197.4391684;153.7975461;144.0042663;165.8680873;193.4147273;179.0663036;172.5212192;156.6787038;eutM;NZ_CP033020.1;1339464;1339757;+;294;protein_coding;ethanolamine utilization microcompartment protein EutM&&sp|P0ABF5|EUTM_ECOL6 Bacterial microcompartment shell protein EutM OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=eutM PE=3 SV=1 && PF00936:BMC domain;-
D9Q99_RS16345;158.6894358;175.9574739;178.9781779;200.9876725;186.9449515;186.2431259;180.9850853;183.5075649;184.3819651;184.1915563;204.4290921;177.2476453;170.54495;192.9519145;179.1422751;167.1773666;189.9569246;220.3566614;170.7526887;171.487794;181.7714521;cysS;NZ_CP033020.1;3385754;3387139;-;1386;protein_coding;cysteine--tRNA ligase&&sp|A7ZIT5|SYC_ECO24 Cysteine--tRNA ligase OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=cysS PE=3 SV=1 && PF01406:tRNA synthetases class I (C) catalytic domain|PF09190:DALR domain;tRNA-synt_1e
D9Q99_RS00840;183.0285117;175.9104091;174.5973407;237.9510757;175.9805617;172.1366755;161.7383413;177.7577186;165.0415215;162.3975209;165.8930877;170.519955;155.8115757;162.4499487;162.6968957;201.2246433;188.6137111;219.2928648;289.3841228;165.9020653;177.8800267;yiaF;NZ_CP033020.1;175563;176273;+;711;protein_coding;DUF3053 domain-containing protein&&sp|P0ADK2|YIAF_ECO57 Uncharacterized protein YiaF OS=Escherichia coli O157:H7 OX=83334 GN=yiaF PE=4 SV=2 && PF11254:Protein of unknown function (DUF3053);-
D9Q99_RS00500;157.8298681;174.4300304;154.5671577;188.6758621;207.1866655;198.9642511;196.4451365;195.0051068;198.0413852;192.6645711;151.7971577;159.2930208;192.8771788;199.3195414;196.6760846;204.9164157;161.6037482;208.9087027;162.5286817;172.0977175;172.0487931;envC;NZ_CP033020.1;100435;101694;-;1260;protein_coding;murein hydrolase activator EnvC&&sp|P37690|ENVC_ECOLI Murein hydrolase activator EnvC OS=Escherichia coli (strain K12) OX=83333 GN=envC PE=1 SV=2 && PF01551:Peptidase family M23;Peptidase_M23
D9Q99_RS21845;195.326828;215.6289998;199.4871215;170.5011425;184.3663545;180.2621341;191.3364648;192.9647917;190.4663425;186.1902314;175.2638042;190.8328711;193.0374891;195.3337744;206.5976013;181.8703987;167.3943012;105.7704448;139.6310748;193.0223354;190.064282;yihN;NZ_CP033020.1;4564627;4565892;-;1266;protein_coding;MFS transporter&&sp|P32135|YIHN_ECOLI Inner membrane protein YihN OS=Escherichia coli (strain K12) OX=83333 GN=yihN PE=1 SV=1 && PF07690:Major Facilitator Superfamily;MFS_1
Novel00008;154.3421367;175.1037071;187.0259871;340.6938663;213.9747143;188.5681759;160.6304872;162.7699792;167.2265468;182.942819;127.3409564;178.8504316;175.7292665;158.5731903;173.1950108;186.114664;127.3118851;305.7200528;114.0912229;182.1460983;182.943327;-;NZ_CP033020.1;174327;174707;+;381;-;PF00313:'Cold-shock' DNA-binding domain;CSD
D9Q99_RS22630;211.707275;200.3968247;194.9570133;110.7703283;215.3643134;213.2687816;179.1661258;197.0792097;176.3659696;218.3454473;146.9382102;215.8259869;197.3684148;213.3717595;219.7756409;218.6778011;124.2223765;46.43848903;97.81998516;220.2349917;224.1970305;cbrB;NZ_CP033020.1;4728083;4728556;-;474;protein_coding;protein CbrB&&sp|A8A6H8|CBRB_ECOHS Inner membrane protein CbrB OS=Escherichia coli O9:H4 (strain HS) OX=331112 GN=cbrB PE=3 SV=1 && -;-
D9Q99_RS10720;182.4662255;164.8287449;179.1287153;212.0826383;186.7424202;184.1729666;192.5236711;172.9819943;176.3679523;180.344587;185.4809818;192.6324996;207.0922829;194.1264306;195.6982317;172.6318212;172.3460142;151.8341202;160.9953922;183.179819;194.5754691;ynfL;NZ_CP033020.1;2246852;2247745;+;894;protein_coding;LysR family transcriptional regulator&&sp|P77559|YNFL_ECOLI Uncharacterized HTH-type transcriptional regulator YnfL OS=Escherichia coli (strain K12) OX=83333 GN=ynfL PE=3 SV=1 && PF00126:Bacterial regulatory helix-turn-helix protein, lysR family|PF03466:LysR substrate binding domain;LysR_substrate
